200.60,66.54,0.34,0.94,1.38
200.62,66.54,0.34,0.94,1.38
200.64,66.53,0.34,0.94,1.38
200.66,66.53,0.34,0.94,1.38
200.68,66.53,0.34,0.94,1.38
200.69,66.53,0.34,0.94,1.38
200.71,66.53,0.34,0.94,1.38
200.73,66.52,0.34,0.94,1.38
200.75,66.52,0.34,0.94,1.38
200.77,66.52,0.34,0.94,1.37
200.79,66.52,0.34,0.94,1.38
200.81,66.52,0.34,0.94,1.38
200.82,66.51,0.34,0.94,1.38
200.84,66.51,0.34,0.94,1.38
200.86,66.51,0.34,0.94,1.38
200.88,66.51,0.34,0.94,1.38
200.90,66.50,0.34,0.94,1.38
200.92,66.50,0.34,0.94,1.38
200.93,66.50,0.34,0.94,1.38
200.95,66.50,0.34,0.94,1.38
200.97,66.50,0.34,0.94,1.38
200.99,66.49,0.34,0.94,1.38
201.01,66.49,0.34,0.94,1.38
201.03,66.49,0.34,0.94,1.38
201.05,66.49,0.34,0.94,1.38
201.06,66.49,0.34,0.94,1.38
201.08,66.48,0.34,0.94,1.38
201.10,66.48,0.34,0.94,1.38
201.12,66.48,0.34,0.94,1.38
201.14,66.48,0.34,0.94,1.38
201.15,66.48,0.34,0.94,1.38
201.17,66.47,0.34,0.94,1.38
201.19,66.47,0.34,0.94,1.38
201.21,66.47,0.34,0.94,1.38
201.23,66.47,0.34,0.94,1.38
201.25,66.47,0.34,0.94,1.38
201.27,66.46,0.34,0.94,1.38
201.28,66.46,0.34,0.94,1.38
201.30,66.46,0.34,0.94,1.38
201.32,66.46,0.34,0.94,1.38
201.34,66.45,0.34,0.94,1.38
201.36,66.45,0.34,0.94,1.38
201.38,66.45,0.34,0.94,1.38
201.39,66.45,0.34,0.94,1.38
201.41,66.45,0.34,0.93,1.38
201.43,66.44,0.34,0.94,1.38
201.45,66.44,0.34,0.94,1.38
201.47,66.44,0.34,0.94,1.38
201.49,66.44,0.33,0.92,1.37
201.50,66.44,0.33,0.91,1.37
201.52,66.43,0.33,0.91,1.37
201.54,66.43,0.33,0.88,1.35
201.56,66.43,0.33,0.91,1.36
201.58,66.43,0.33,0.87,1.32
201.60,66.42,0.35,0.96,1.38
201.62,66.42,0.34,0.95,1.39
201.63,66.42,0.33,0.88,1.32
201.65,66.42,0.33,0.88,1.33
201.67,66.42,0.33,0.88,1.32
201.69,66.41,0.33,0.88,1.32
201.72,66.41,0.34,0.88,1.32
201.73,66.41,0.34,0.88,1.32
201.75,66.41,0.33,0.88,1.32
201.77,66.40,0.33,0.88,1.32
201.79,66.40,0.33,0.86,1.31
201.81,66.40,0.32,0.86,1.32
201.83,66.40,0.32,0.84,1.30
201.85,66.40,0.34,0.94,1.38
201.86,66.39,0.35,0.96,1.38
201.88,66.39,0.35,0.96,1.38
201.90,66.39,0.35,0.96,1.38
201.92,66.39,0.35,0.96,1.38
201.93,66.39,0.35,0.96,1.37
201.95,66.38,0.35,0.96,1.38
201.97,66.38,0.35,0.96,1.38
201.99,66.38,0.35,0.96,1.37
202.01,66.38,0.35,0.96,1.37
202.03,66.37,0.35,0.96,1.37
202.04,66.37,0.35,0.96,1.38
202.06,66.37,0.35,0.96,1.38
202.08,66.37,0.35,0.96,1.38
202.10,66.37,0.35,0.96,1.38
202.12,66.36,0.35,0.96,1.38
202.14,66.36,0.35,0.96,1.38
202.15,66.36,0.35,0.96,1.38
202.17,66.36,0.35,0.96,1.38
202.19,66.35,0.35,0.96,1.38
202.21,66.35,0.35,0.96,1.38
202.23,66.35,0.35,0.96,1.38
202.25,66.35,0.35,0.96,1.38
202.26,66.35,0.35,0.96,1.38
202.28,66.34,0.35,0.96,1.38
202.30,66.34,0.35,0.96,1.38
202.32,66.34,0.35,0.96,1.38
