Az: 241.80  El: 54.92
677, V1: 0.06 V2: 0.03 R: 0.93
679, V1: 0.06 V2: 0.03 R: 1.08
Az: 245.05  El: 53.16
681, V1: 0.06 V2: 0.03 R: 1.08
683, V1: 0.06 V2: 0.03 R: 0.93
685, V1: 0.07 V2: 0.03 R: 1.17
687, V1: 0.06 V2: 0.03 R: 1.08
689, V1: 0.06 V2: 0.03 R: 1.08
Az: 245.09  El: 53.13
691, V1: 0.06 V2: 0.03 R: 0.93
693, V1: 0.07 V2: 0.03 R: 1.17
695, V1: 0.06 V2: 0.03 R: 0.93
697, V1: 0.07 V2: 0.03 R: 1.17
699, V1: 0.06 V2: 0.03 R: 1.08
Az: 245.14  El: 53.10
701, V1: 0.06 V2: 0.03 R: 1.08
703, V1: 0.07 V2: 0.03 R: 1.00
705, V1: 0.07 V2: 0.03 R: 1.17
707, V1: 0.06 V2: 0.03 R: 1.08
709, V1: 0.06 V2: 0.03 R: 0.93
Az: 245.19  El: 53.08
711, V1: 0.07 V2: 0.03 R: 1.17
713, V1: 0.07 V2: 0.03 R: 1.00
715, V1: 0.06 V2: 0.03 R: 1.08
717, V1: 0.07 V2: 0.03 R: 1.00
719, V1: 0.06 V2: 0.03 R: 0.93
Az: 245.23  El: 53.05
721, V1: 0.06 V2: 0.03 R: 0.93
724, V1: 0.07 V2: 0.03 R: 1.00
726, V1: 0.07 V2: 0.03 R: 1.17
728, V1: 0.07 V2: 0.03 R: 1.17
730, V1: 0.07 V2: 0.03 R: 1.17
Az: 245.28  El: 53.02
732, V1: 0.06 V2: 0.03 R: 0.93
734, V1: 0.07 V2: 0.03 R: 1.17
736, V1: 0.06 V2: 0.03 R: 1.08
738, V1: 0.06 V2: 0.03 R: 1.08
740, V1: 0.07 V2: 0.03 R: 1.17
Az: 245.33  El: 53.00
742, V1: 0.06 V2: 0.03 R: 0.93
744, V1: 0.07 V2: 0.03 R: 1.17
746, V1: 0.07 V2: 0.03 R: 1.00
748, V1: 0.07 V2: 0.03 R: 1.00
750, V1: 0.07 V2: 0.03 R: 1.17
Az: 245.37  El: 52.97
752, V1: 0.07 V2: 0.03 R: 1.00
754, V1: 0.07 V2: 0.03 R: 1.00
756, V1: 0.07 V2: 0.03 R: 1.17
758, V1: 0.07 V2: 0.03 R: 1.00
760, V1: 0.07 V2: 0.03 R: 1.00
Az: 245.42  El: 52.95
762, V1: 0.07 V2: 0.03 R: 1.17
764, V1: 0.07 V2: 0.03 R: 1.00
766, V1: 0.07 V2: 0.03 R: 1.00
768, V1: 0.07 V2: 0.03 R: 1.00
770, V1: 0.07 V2: 0.03 R: 1.00
Az: 245.46  El: 52.92
772, V1: 0.07 V2: 0.03 R: 1.25
774, V1: 0.07 V2: 0.03 R: 1.25
776, V1: 0.07 V2: 0.03 R: 1.25
778, V1: 0.07 V2: 0.03 R: 1.00
780, V1: 0.07 V2: 0.03 R: 1.07
Az: 245.51  El: 52.89
782, V1: 0.07 V2: 0.03 R: 1.07
