818,0.10,0.05,1.01,0.00,0.00,0.02
820,0.10,0.05,1.03,0.00,0.00,0.05
822,0.10,0.05,1.02,0.00,0.00,0.03
824,0.10,0.05,1.03,0.00,0.00,0.05
826,0.10,0.05,1.03,0.00,0.00,0.04
828,0.10,0.05,1.01,0.00,0.00,0.03
830,0.10,0.05,1.02,0.00,0.00,0.04
833,0.10,0.05,1.02,0.00,0.00,0.04
835,0.10,0.05,1.02,0.00,0.00,0.02
837,0.10,0.05,1.03,0.00,0.00,0.05
839,0.10,0.05,1.03,0.00,0.00,0.04
841,0.10,0.05,1.01,0.00,0.00,0.03
843,0.10,0.05,1.02,0.00,0.00,0.03
845,0.10,0.05,1.01,0.00,0.00,0.02
847,0.10,0.05,1.01,0.00,0.00,0.02
849,0.10,0.05,1.02,0.00,0.00,0.03
851,0.10,0.05,1.02,0.00,0.00,0.04
853,0.10,0.05,1.03,0.00,0.00,0.04
855,0.10,0.05,1.03,0.00,0.00,0.05
857,0.10,0.05,1.02,0.00,0.00,0.03
859,0.10,0.05,1.03,0.00,0.00,0.04
861,0.10,0.05,1.02,0.00,0.00,0.03
863,0.10,0.05,1.03,0.00,0.00,0.03
865,0.10,0.05,1.02,0.00,0.00,0.03
867,0.10,0.05,1.02,0.00,0.00,0.02
869,0.10,0.05,1.03,0.00,0.00,0.03
871,0.10,0.05,1.03,0.00,0.00,0.02
873,0.10,0.05,1.03,0.00,0.00,0.02
875,0.10,0.05,1.03,0.00,0.00,0.02
877,0.10,0.05,1.03,0.00,0.00,0.03
880,0.10,0.05,1.02,0.00,0.00,0.03
882,0.10,0.05,1.02,0.00,0.00,0.03
884,0.10,0.05,1.03,0.00,0.00,0.03
886,0.10,0.05,1.02,0.00,0.00,0.04
888,0.10,0.05,1.03,0.00,0.00,0.04
890,0.10,0.05,1.02,0.00,0.00,0.05
892,0.10,0.05,1.02,0.00,0.00,0.03
894,0.10,0.05,1.02,0.00,0.00,0.04
896,0.10,0.05,1.04,0.00,0.00,0.05
898,0.10,0.05,1.03,0.00,0.00,0.03
900,0.10,0.05,1.01,0.00,0.00,0.05
902,0.10,0.05,1.02,0.00,0.00,0.04
904,0.10,0.05,1.03,0.00,0.00,0.03
906,0.10,0.05,1.02,0.00,0.00,0.03
908,0.10,0.05,1.03,0.00,0.00,0.03
910,0.10,0.05,1.04,0.00,0.00,0.02
912,0.10,0.05,1.03,0.00,0.00,0.02
914,0.10,0.05,1.03,0.00,0.00,0.03
916,0.10,0.05,1.05,0.00,0.00,0.02
918,0.10,0.05,1.03,0.00,0.00,0.03
