Wvlgth Extraterrestrial_spectrm Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance Direct_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance Beam_normal_+circumsolar Difuse_horiz-circumsolar Upward_reflctd_radiation
.3410E+03 .9646E+00 .4699E+00 .2529E+00 .6788E+00 .4259E+00 .4699E+00 .2431E+00 .7130E+00 .4699E+00 .2529E+00 .4214E-01
.3415E+03 .8886E+00 .4355E+00 .2279E+00 .6227E+00 .3947E+00 .4355E+00 .2191E+00 .6547E+00 .4355E+00 .2279E+00 .3891E-01
.3420E+03 .1061E+01 .5221E+00 .2701E+00 .7433E+00 .4732E+00 .5221E+00 .2597E+00 .7819E+00 .5221E+00 .2701E+00 .4681E-01
.3425E+03 .9910E+00 .4902E+00 .2509E+00 .6952E+00 .4443E+00 .4902E+00 .2413E+00 .7315E+00 .4902E+00 .2509E+00 .4410E-01
.3430E+03 .1085E+01 .5380E+00 .2768E+00 .7644E+00 .4876E+00 .5380E+00 .2662E+00 .8042E+00 .5380E+00 .2768E+00 .4890E-01
.3435E+03 .1018E+01 .5059E+00 .2608E+00 .7193E+00 .4585E+00 .5059E+00 .2508E+00 .7567E+00 .5059E+00 .2608E+00 .4639E-01
.3440E+03 .7669E+00 .3802E+00 .1863E+00 .5309E+00 .3446E+00 .3802E+00 .1793E+00 .5595E+00 .3802E+00 .1863E+00 .3442E-01
.3445E+03 .7520E+00 .3760E+00 .1951E+00 .5359E+00 .3407E+00 .3760E+00 .1877E+00 .5636E+00 .3760E+00 .1951E+00 .3512E-01
.3450E+03 .9988E+00 .5032E+00 .2525E+00 .7085E+00 .4560E+00 .5032E+00 .2429E+00 .7461E+00 .5032E+00 .2525E+00 .4671E-01
.3455E+03 .1019E+01 .5159E+00 .2551E+00 .7226E+00 .4675E+00 .5159E+00 .2455E+00 .7613E+00 .5159E+00 .2551E+00 .4798E-01
.3460E+03 .8646E+00 .4398E+00 .2149E+00 .6135E+00 .3986E+00 .4398E+00 .2069E+00 .6467E+00 .4398E+00 .2149E+00 .4102E-01
.3465E+03 .9772E+00 .4992E+00 .2416E+00 .6941E+00 .4524E+00 .4992E+00 .2326E+00 .7318E+00 .4992E+00 .2416E+00 .4675E-01
.3470E+03 .1045E+01 .5351E+00 .2596E+00 .7445E+00 .4850E+00 .5351E+00 .2498E+00 .7850E+00 .5351E+00 .2596E+00 .5056E-01
.3475E+03 .8420E+00 .4327E+00 .2093E+00 .6015E+00 .3922E+00 .4327E+00 .2015E+00 .6342E+00 .4327E+00 .2093E+00 .4116E-01
.3480E+03 .9603E+00 .4959E+00 .2358E+00 .6852E+00 .4494E+00 .4959E+00 .2270E+00 .7229E+00 .4959E+00 .2358E+00 .4721E-01
.3485E+03 .9597E+00 .4974E+00 .2337E+00 .6844E+00 .4508E+00 .4974E+00 .2250E+00 .7224E+00 .4974E+00 .2337E+00 .4749E-01
.3490E+03 .8882E+00 .4622E+00 .2154E+00 .6344E+00 .4189E+00 .4622E+00 .2075E+00 .6697E+00 .4622E+00 .2154E+00 .4434E-01
.3495E+03 .8766E+00 .4580E+00 .2125E+00 .6276E+00 .4151E+00 .4580E+00 .2047E+00 .6627E+00 .4580E+00 .2125E+00 .4419E-01
.3500E+03 .1082E+01 .5673E+00 .2614E+00 .7755E+00 .5141E+00 .5673E+00 .2518E+00 .8191E+00 .5673E+00 .2614E+00 .5500E-01
.3505E+03 .1139E+01 .5991E+00 .2743E+00 .8173E+00 .5430E+00 .5991E+00 .2643E+00 .8634E+00 .5991E+00 .2743E+00 .5834E-01
.3510E+03 .1015E+01 .5352E+00 .2446E+00 .7296E+00 .4850E+00 .5352E+00 .2357E+00 .7708E+00 .5352E+00 .2446E+00 .5243E-01
.3515E+03 .9814E+00 .5186E+00 .2389E+00 .7089E+00 .4700E+00 .5186E+00 .2302E+00 .7488E+00 .5186E+00 .2389E+00 .5131E-01
.3520E+03 .1054E+01 .5594E+00 .2538E+00 .7608E+00 .5070E+00 .5594E+00 .2446E+00 .8040E+00 .5594E+00 .2538E+00 .5539E-01
.3525E+03 .8215E+00 .4379E+00 .1963E+00 .5932E+00 .3968E+00 .4379E+00 .1892E+00 .6271E+00 .4379E+00 .1963E+00 .4347E-01
