271,0.078,0.039,0.998,0.001,0.002,0.030
273,0.078,0.039,0.992,0.001,0.001,0.037
275,0.078,0.039,0.992,0.001,0.001,0.036
277,0.078,0.039,1.000,0.000,0.000,0.008
279,0.078,0.039,1.000,0.000,0.000,0.000
El: -63.68
281,0.078,0.039,1.007,0.000,0.001,0.032
283,0.078,0.039,1.000,0.000,0.000,0.007
285,0.078,0.039,1.007,0.000,0.001,0.032
287,0.078,0.039,0.997,0.001,0.000,0.017
289,0.078,0.039,0.994,0.001,0.000,0.019
El: -63.66
291,0.076,0.039,0.977,0.003,0.002,0.059
293,0.076,0.039,0.985,0.002,0.001,0.047
295,0.075,0.039,0.967,0.003,0.001,0.053
297,0.074,0.039,0.957,0.002,0.001,0.037
299,0.076,0.039,0.983,0.003,0.001,0.058
El: -63.65
301,0.074,0.039,0.960,0.002,0.001,0.049
303,0.075,0.039,0.973,0.003,0.001,0.055
305,0.075,0.038,0.974,0.002,0.002,0.058
307,0.074,0.039,0.954,0.001,0.001,0.046
309,0.074,0.037,0.994,0.002,0.003,0.079
El: -63.63
311,0.074,0.037,0.988,0.001,0.002,0.071
313,0.074,0.037,0.995,0.001,0.002,0.072
315,0.073,0.038,0.964,0.000,0.002,0.062
317,0.073,0.037,0.998,0.000,0.003,0.075
320,0.073,0.037,0.984,0.000,0.002,0.065
El: -63.61
322,0.073,0.038,0.978,0.000,0.002,0.062
324,0.073,0.038,0.971,0.000,0.002,0.058
326,0.074,0.038,0.975,0.001,0.002,0.066
328,0.073,0.037,1.004,0.000,0.003,0.073
330,0.073,0.035,1.038,0.000,0.002,0.067
El: -63.60
332,0.073,0.037,1.004,0.000,0.003,0.075
334,0.073,0.036,1.025,0.000,0.002,0.067
336,0.073,0.036,1.021,0.001,0.002,0.063
338,0.073,0.037,1.004,0.000,0.003,0.069
340,0.073,0.036,1.025,0.000,0.002,0.067
El: -63.58
342,0.073,0.036,1.031,0.000,0.002,0.062
344,0.073,0.035,1.058,0.000,0.002,0.048
346,0.072,0.036,1.011,0.003,0.002,0.088
348,0.071,0.036,0.997,0.002,0.002,0.073
350,0.072,0.036,1.004,0.002,0.002,0.070
El: -63.56
352,0.072,0.035,1.027,0.002,0.002,0.065
354,0.071,0.035,1.016,0.003,0.002,0.055
356,0.070,0.034,1.029,0.002,0.001,0.037
358,0.070,0.034,1.025,0.002,0.000,0.034
360,0.072,0.034,1.059,0.003,0.001,0.064
El: -63.54
362,0.071,0.034,1.043,0.002,0.000,0.039
364,0.070,0.034,1.025,0.003,0.000,0.038
366,0.070,0.034,1.015,0.002,0.001,0.037
368,0.069,0.034,1.023,0.002,0.001,0.059
370,0.069,0.034,1.011,0.002,0.000,0.028
El: -63.53
372,0.070,0.034,1.027,0.002,0.001,0.061
374,0.069,0.034,1.014,0.002,0.000,0.031
376,0.069,0.034,1.014,0.002,0.000,0.029
378,0.070,0.034,1.018,0.002,0.000,0.031
380,0.069,0.034,1.013,0.001,0.001,0.055
El: -63.51
383,0.068,0.034,1.000,0.000,0.000,0.013
385,0.068,0.034,1.000,0.000,0.000,0.000
387,0.068,0.034,0.996,0.001,0.000,0.016
389,0.069,0.034,1.013,0.001,0.001,0.057
391,0.068,0.034,1.000,0.000,0.000,0.013
El: -63.49
393,0.068,0.034,1.008,0.000,0.001,0.037
395,0.069,0.034,1.013,0.001,0.001,0.055
397,0.068,0.034,1.008,0.000,0.001,0.037
399,0.069,0.034,1.013,0.001,0.001,0.055
El: -63.48
401,0.068,0.034,1.000,0.000,0.000,0.013
403,0.068,0.034,1.017,0.000,0.002,0.053
405,0.068,0.034,1.009,0.002,0.001,0.058
407,0.068,0.034,1.005,0.001,0.001,0.040
409,0.068,0.034,1.009,0.002,0.001,0.058
El: -63.46
411,0.068,0.034,1.001,0.002,0.001,0.044
413,0.068,0.034,1.005,0.001,0.001,0.040
415,0.067,0.034,0.999,0.002,0.001,0.064
417,0.068,0.034,1.010,0.002,0.001,0.073
419,0.068,0.034,1.005,0.001,0.001,0.041
El: -63.44
421,0.068,0.034,1.006,0.002,0.001,0.059
423,0.067,0.033,1.001,0.003,0.002,0.089
425,0.067,0.034,0.992,0.002,0.001,0.068
427,0.066,0.034,0.969,0.003,0.001,0.061
429,0.067,0.034,0.995,0.003,0.001,0.071
El: -63.42
431,0.067,0.033,0.999,0.002,0.002,0.058
433,0.066,0.034,0.980,0.003,0.001,0.063
435,0.066,0.033,0.986,0.002,0.002,0.082
437,0.066,0.033,0.989,0.002,0.002,0.073
439,0.065,0.033,1.004,0.002,0.002,0.062
El: -63.41
441,0.065,0.033,0.990,0.002,0.002,0.082
443,0.065,0.033,1.001,0.002,0.002,0.081
445,0.064,0.033,0.983,0.002,0.002,0.081
448,0.065,0.034,0.959,0.002,0.002,0.067
450,0.064,0.033,0.979,0.002,0.002,0.078
El: -63.39
452,0.064,0.033,0.990,0.001,0.002,0.081
454,0.064,0.031,1.033,0.002,0.003,0.094
456,0.064,0.031,1.037,0.001,0.002,0.076
458,0.064,0.031,1.026,0.001,0.002,0.082
460,0.064,0.032,0.998,0.000,0.003,0.082
El: -63.37
462,0.064,0.032,0.999,0.002,0.002,0.089
464,0.064,0.032,1.007,0.001,0.002,0.090
466,0.064,0.032,1.002,0.001,0.002,0.084
468,0.064,0.032,1.018,0.001,0.002,0.084
470,0.064,0.031,1.037,0.000,0.002,0.073
El: -63.35
472,0.064,0.031,1.021,0.000,0.002,0.077
474,0.064,0.032,1.014,0.000,0.002,0.077
476,0.063,0.031,1.021,0.002,0.002,0.072
478,0.064,0.031,1.022,0.002,0.002,0.087
480,0.063,0.031,1.033,0.001,0.002,0.071
El: -63.34
482,0.064,0.031,1.029,0.000,0.002,0.074
484,0.063,0.031,1.033,0.001,0.002,0.078
486,0.064,0.031,1.037,0.000,0.002,0.071
488,0.062,0.030,1.051,0.002,0.002,0.094
490,0.063,0.030,1.040,0.002,0.002,0.072
El: -63.32
492,0.061,0.029,1.041,0.003,0.002,0.074
494,0.061,0.030,1.032,0.002,0.002,0.070
496,0.062,0.030,1.051,0.002,0.001,0.060
498,0.062,0.030,1.032,0.002,0.002,0.069
500,0.061,0.030,1.027,0.002,0.002,0.096
El: -63.30
502,0.062,0.029,1.050,0.002,0.001,0.047
504,0.061,0.030,1.017,0.002,0.002,0.087
506,0.060,0.030,1.015,0.003,0.002,0.065
508,0.061,0.029,1.048,0.002,0.001,0.078
511,0.061,0.029,1.044,0.002,0.001,0.071
