533	0	0	0.33	0.92	1.39
534	0	0	0.33	0.93	1.39
535	0	0	0.33	0.93	1.40
536	0	0	0.33	0.93	1.40
537	0	0	0.33	0.94	1.41
538	0	0	0.33	0.94	1.41
539	0	0	0.33	0.94	1.42
540	151.12	65.40	0.33	0.95	1.42
541	0	0	0.34	0.95	1.42
542	0	0	0.33	0.95	1.43
543	0	0	0.33	0.95	1.43
544	0	0	0.33	0.95	1.43
545	0	0	0.34	0.95	1.42
546	0	0	0.33	0.95	1.42
547	0	0	0.33	0.94	1.41
548	0	0	0.34	0.94	1.41
549	0	0	0.33	0.93	1.40
550	151.20	65.42	0.33	0.93	1.39
551	0	0	0.33	0.92	1.38
552	0	0	0.33	0.91	1.37
553	0	0	0.33	0.91	1.37
554	0	0	0.33	0.91	1.36
555	0	0	0.33	0.90	1.36
556	0	0	0.33	0.90	1.35
557	0	0	0.33	0.90	1.35
558	0	0	0.33	0.90	1.35
559	0	0	0.33	0.90	1.35
560	151.29	65.43	0.33	0.89	1.35
561	0	0	0.33	0.89	1.34
562	0	0	0.33	0.89	1.34
563	0	0	0.33	0.89	1.34
564	0	0	0.33	0.89	1.34
565	0	0	0.33	0.89	1.34
566	0	0	0.33	0.89	1.33
567	0	0	0.33	0.89	1.33
568	0	0	0.33	0.89	1.33
569	0	0	0.33	0.88	1.33
570	151.37	65.45	0.33	0.88	1.33
571	0	0	0.33	0.88	1.33
572	0	0	0.33	0.88	1.33
573	0	0	0.33	0.88	1.33
574	0	0	0.33	0.88	1.33
575	0	0	0.33	0.88	1.33
576	0	0	0.33	0.89	1.33
577	0	0	0.33	0.89	1.34
578	0	0	0.33	0.89	1.35
579	151.46	65.46	0.33	0.90	1.35
580	0	0	0.33	0.91	1.36
581	0	0	0.33	0.91	1.37
582	0	0	0.33	0.92	1.38
583	0	0	0.33	0.92	1.38
584	0	0	0.33	0.92	1.38
585	0	0	0.34	0.93	1.38
586	0	0	0.33	0.93	1.39
587	0	0	0.34	0.93	1.39
588	0	0	0.33	0.93	1.40
589	151.54	65.47	0.33	0.94	1.41
590	0	0	0.34	0.94	1.41
591	0	0	0.34	0.95	1.42
592	0	0	0.33	0.96	1.43
593	0	0	0.34	0.96	1.44
594	0	0	0.33	0.97	1.45
595	0	0	0.33	0.97	1.45
596	0	0	0.33	0.97	1.45
597	0	0	0.33	0.97	1.45
598	0	0	0.33	0.97	1.45
599	151.63	65.49	0.33	0.96	1.45
600	0	0	0.33	0.96	1.45
601	0	0	0.34	0.97	1.44
602	0	0	0.34	0.97	1.44
603	0	0	0.33	0.96	1.44
604	0	0	0.34	0.97	1.44
605	0	0	0.33	0.97	1.45
606	0	0	0.33	0.96	1.44
607	0	0	0.33	0.96	1.44
608	0	0	0.33	0.96	1.43
609	151.72	65.50	0.33	0.96	1.43
610	0	0	0.33	0.95	1.43
611	0	0	0.33	0.95	1.43
612	0	0	0.33	0.95	1.42
613	0	0	0.33	0.95	1.43
614	0	0	0.33	0.95	1.43
615	0	0	0.33	0.96	1.43
616	0	0	0.34	0.96	1.44
617	0	0	0.34	0.96	1.44
618	0	0	0.33	0.97	1.45
619	151.80	65.51	0.33	0.96	1.45
620	0	0	0.34	0.97	1.45
621	0	0	0.33	0.97	1.46
622	0	0	0.34	0.98	1.46
623	0	0	0.34	0.98	1.46
624	0	0	0.34	0.98	1.46
625	0	0	0.34	0.98	1.47
626	0	0	0.33	0.99	1.48
627	0	0	0.33	0.99	1.49
628	0	0	0.33	1.00	1.50
629	151.89	65.53	0.34	1.01	1.51
630	0	0	0.34	1.02	1.51
631	0	0	0.34	1.02	1.52
632	0	0	0.33	1.02	1.52
