197,0.083,0.041,1.009,0.000,0.003,0.061
199,0.083,0.041,1.021,0.000,0.002,0.058
201,0.083,0.042,1.001,0.001,0.003,0.066
203,0.083,0.040,1.027,0.001,0.002,0.057
205,0.083,0.042,0.992,0.001,0.003,0.070
207,0.083,0.041,1.015,0.001,0.003,0.060
209,0.083,0.040,1.042,0.001,0.002,0.051
211,0.083,0.042,0.998,0.000,0.003,0.073
213,0.083,0.040,1.042,0.001,0.003,0.062
215,0.083,0.041,1.013,0.001,0.003,0.069
217,0.083,0.041,1.015,0.000,0.002,0.058
219,0.083,0.040,1.033,0.000,0.002,0.054
221,0.083,0.041,1.027,0.000,0.002,0.054
223,0.083,0.040,1.033,0.000,0.002,0.051
225,0.083,0.040,1.030,0.001,0.002,0.057
227,0.083,0.041,1.015,0.000,0.003,0.060
230,0.083,0.041,1.024,0.001,0.002,0.054
232,0.083,0.041,1.021,0.000,0.002,0.056
234,0.083,0.039,1.053,0.001,0.002,0.043
236,0.083,0.040,1.042,0.001,0.002,0.051
238,0.082,0.041,1.006,0.002,0.003,0.072
240,0.082,0.041,1.004,0.002,0.002,0.071
242,0.081,0.040,1.011,0.002,0.002,0.054
244,0.082,0.040,1.027,0.002,0.002,0.056
246,0.082,0.041,1.012,0.002,0.002,0.064
248,0.081,0.040,1.023,0.002,0.002,0.045
250,0.083,0.040,1.042,0.002,0.002,0.047
252,0.082,0.040,1.041,0.002,0.001,0.039
254,0.082,0.039,1.041,0.002,0.001,0.035
256,0.082,0.040,1.029,0.002,0.002,0.046
258,0.083,0.039,1.050,0.002,0.001,0.037
260,0.080,0.040,1.014,0.003,0.001,0.063
262,0.080,0.040,1.017,0.002,0.001,0.052
264,0.081,0.040,1.012,0.002,0.002,0.062
266,0.080,0.040,1.014,0.003,0.002,0.051
268,0.080,0.040,0.999,0.002,0.002,0.052
270,0.081,0.040,1.020,0.003,0.002,0.051
272,0.080,0.039,1.025,0.002,0.000,0.031
274,0.079,0.039,1.010,0.002,0.001,0.041
277,0.080,0.039,1.023,0.003,0.001,0.045
279,0.080,0.040,1.017,0.002,0.001,0.052
281,0.079,0.039,1.010,0.002,0.001,0.039
283,0.080,0.039,1.023,0.003,0.001,0.045
285,0.079,0.039,1.016,0.002,0.000,0.028
287,0.081,0.039,1.034,0.003,0.000,0.036
289,0.080,0.039,1.028,0.002,0.000,0.032
291,0.079,0.039,1.009,0.002,0.000,0.029
293,0.079,0.039,1.009,0.002,0.000,0.022
295,0.078,0.039,1.003,0.001,0.000,0.015
297,0.079,0.039,1.006,0.001,0.000,0.019
299,0.078,0.039,1.003,0.001,0.000,0.014
301,0.078,0.039,1.003,0.001,0.000,0.014
303,0.079,0.039,1.006,0.001,0.000,0.019
305,0.079,0.039,1.017,0.002,0.001,0.038
307,0.079,0.039,1.006,0.001,0.000,0.021
309,0.078,0.039,1.000,0.000,0.000,0.006
311,0.079,0.039,1.009,0.002,0.000,0.024
313,0.078,0.039,1.003,0.001,0.000,0.015
315,0.079,0.039,1.013,0.001,0.001,0.037
317,0.079,0.039,1.001,0.001,0.001,0.034
319,0.078,0.039,0.997,0.001,0.000,0.014
321,0.078,0.039,1.014,0.000,0.002,0.046
324,0.078,0.039,1.007,0.000,0.001,0.032
326,0.078,0.039,1.000,0.000,0.000,0.007
328,0.078,0.039,1.004,0.001,0.001,0.035
330,0.078,0.039,1.000,0.000,0.000,0.004
332,0.078,0.039,1.004,0.001,0.001,0.035
334,0.077,0.039,0.991,0.002,0.000,0.026
336,0.077,0.039,0.984,0.002,0.000,0.028
338,0.077,0.039,0.995,0.002,0.001,0.043
340,0.077,0.039,1.002,0.002,0.001,0.054
342,0.076,0.038,0.999,0.002,0.002,0.059
344,0.077,0.038,1.019,0.002,0.002,0.069
346,0.077,0.038,1.012,0.002,0.002,0.063
348,0.078,0.038,1.022,0.002,0.002,0.056
350,0.077,0.038,1.017,0.002,0.002,0.078
352,0.076,0.038,1.021,0.002,0.002,0.084
354,0.075,0.037,1.011,0.003,0.002,0.072
356,0.076,0.038,1.014,0.003,0.002,0.076
358,0.077,0.038,1.009,0.002,0.002,0.065
360,0.075,0.038,0.998,0.003,0.002,0.081
362,0.076,0.038,0.993,0.002,0.002,0.058
364,0.076,0.038,1.003,0.003,0.002,0.062
366,0.076,0.037,1.021,0.002,0.002,0.083
369,0.076,0.038,1.013,0.002,0.002,0.070
371,0.077,0.038,1.023,0.002,0.002,0.074
373,0.076,0.038,1.000,0.003,0.002,0.067
375,0.077,0.038,1.009,0.002,0.002,0.066
377,0.077,0.038,1.027,0.002,0.002,0.082
379,0.077,0.039,0.998,0.002,0.002,0.054
381,0.076,0.037,1.027,0.002,0.003,0.082
383,0.076,0.038,1.010,0.002,0.002,0.070
385,0.078,0.038,1.029,0.002,0.002,0.071
387,0.076,0.039,0.972,0.003,0.001,0.065
389,0.076,0.037,1.031,0.002,0.003,0.097
391,0.076,0.038,1.003,0.002,0.002,0.063
393,0.077,0.037,1.037,0.002,0.003,0.085
395,0.076,0.038,1.010,0.002,0.002,0.074
397,0.076,0.039,0.979,0.003,0.002,0.061
399,0.076,0.038,0.994,0.002,0.002,0.074
401,0.076,0.038,0.999,0.003,0.002,0.059
403,0.076,0.038,1.010,0.002,0.002,0.076
405,0.076,0.039,0.989,0.002,0.002,0.063
407,0.076,0.038,1.007,0.002,0.002,0.076
409,0.076,0.037,1.018,0.003,0.002,0.089
411,0.076,0.038,1.013,0.002,0.002,0.073
413,0.076,0.037,1.020,0.002,0.002,0.061
416,0.075,0.038,0.986,0.003,0.002,0.061
418,0.076,0.038,1.007,0.002,0.002,0.076
420,0.077,0.038,1.020,0.003,0.002,0.070
422,0.076,0.038,0.994,0.003,0.002,0.083
424,0.075,0.037,1.011,0.002,0.002,0.076
426,0.076,0.039,0.979,0.002,0.002,0.062
428,0.075,0.037,1.004,0.002,0.003,0.068
430,0.075,0.038,0.983,0.002,0.002,0.052
432,0.075,0.038,0.987,0.002,0.002,0.067
434,0.075,0.038,0.990,0.002,0.002,0.066
436,0.075,0.038,0.990,0.002,0.002,0.059
438,0.075,0.038,0.977,0.002,0.002,0.067
440,0.075,0.039,0.977,0.002,0.001,0.062
442,0.075,0.037,1.000,0.002,0.003,0.062
444,0.074,0.038,0.967,0.002,0.002,0.067
446,0.075,0.038,0.997,0.002,0.002,0.070
448,0.074,0.038,0.968,0.002,0.002,0.072
450,0.075,0.038,0.987,0.002,0.002,0.066
452,0.075,0.037,1.007,0.002,0.003,0.061
454,0.075,0.037,1.000,0.002,0.002,0.058
456,0.075,0.037,1.007,0.002,0.002,0.070
458,0.075,0.037,1.012,0.002,0.002,0.089
460,0.074,0.038,0.981,0.002,0.002,0.068
463,0.074,0.038,0.967,0.002,0.002,0.060
465,0.074,0.037,0.987,0.001,0.003,0.066
467,0.075,0.037,1.007,0.002,0.002,0.069
469,0.074,0.037,0.998,0.002,0.002,0.071
