COLUMN_1 COLUMN_2 COLUMN_3 COLUMN_4 COLUMN_5 COLUMN_6 COLUMN_7 COLUMN_8 COLUMN_9 COLUMN_10 COLUMN_11 COLUMN_12
550.620 3.30280E-21 3.29787E-21 3.29984E-21 3.30195E-21 3.29058E-21 3.30119E-21 3.29429E-21 3.28922E-21 3.29672E-21 3.29559E-21 3.29731E-21
550.630 3.30338E-21 3.29845E-21 3.30040E-21 3.30238E-21 3.29087E-21 3.30147E-21 3.29449E-21 3.28967E-21 3.29675E-21 3.29593E-21 3.29762E-21
550.640 3.30399E-21 3.29902E-21 3.30082E-21 3.30281E-21 3.29125E-21 3.30178E-21 3.29473E-21 3.29010E-21 3.29673E-21 3.29617E-21 3.29804E-21
550.650 3.30458E-21 3.29954E-21 3.30107E-21 3.30318E-21 3.29168E-21 3.30216E-21 3.29502E-21 3.29049E-21 3.29669E-21 3.29634E-21 3.29856E-21
550.660 3.30512E-21 3.29999E-21 3.30114E-21 3.30328E-21 3.29213E-21 3.30261E-21 3.29533E-21 3.29079E-21 3.29668E-21 3.29649E-21 3.29914E-21
550.670 3.30558E-21 3.30037E-21 3.30105E-21 3.30337E-21 3.29256E-21 3.30313E-21 3.29565E-21 3.29098E-21 3.29674E-21 3.29666E-21 3.29971E-21
550.680 3.30598E-21 3.30069E-21 3.30086E-21 3.30347E-21 3.29296E-21 3.30370E-21 3.29595E-21 3.29106E-21 3.29691E-21 3.29689E-21 3.30023E-21
550.690 3.30634E-21 3.30096E-21 3.30064E-21 3.30356E-21 3.29331E-21 3.30426E-21 3.29623E-21 3.29106E-21 3.29722E-21 3.29719E-21 3.30064E-21
550.700 3.30671E-21 3.30122E-21 3.30048E-21 3.30364E-21 3.29361E-21 3.30476E-21 3.29648E-21 3.29101E-21 3.29767E-21 3.29757E-21 3.30094E-21
550.710 3.30712E-21 3.30147E-21 3.30048E-21 3.30370E-21 3.29387E-21 3.30515E-21 3.29671E-21 3.29097E-21 3.29824E-21 3.29803E-21 3.30112E-21
550.720 3.30760E-21 3.30172E-21 3.30068E-21 3.30377E-21 3.29411E-21 3.30540E-21 3.29694E-21 3.29098E-21 3.29888E-21 3.29853E-21 3.30120E-21
550.730 3.30814E-21 3.30199E-21 3.30111E-21 3.30384E-21 3.29435E-21 3.30551E-21 3.29719E-21 3.29109E-21 3.29954E-21 3.29907E-21 3.30123E-21
550.740 3.30873E-21 3.30226E-21 3.30177E-21 3.30404E-21 3.29461E-21 3.30551E-21 3.29747E-21 3.29131E-21 3.30016E-21 3.29961E-21 3.30125E-21
550.750 3.30933E-21 3.30252E-21 3.30259E-21 3.30446E-21 3.29491E-21 3.30544E-21 3.29781E-21 3.29165E-21 3.30071E-21 3.30013E-21 3.30131E-21
550.760 3.30988E-21 3.30278E-21 3.30349E-21 3.30488E-21 3.29524E-21 3.30538E-21 3.29820E-21 3.29208E-21 3.30115E-21 3.30061E-21 3.30143E-21
550.770 3.31035E-21 3.30305E-21 3.30435E-21 3.30529E-21 3.29560E-21 3.30540E-21 3.29863E-21 3.29255E-21 3.30148E-21 3.30105E-21 3.30164E-21
550.780 3.31069E-21 3.30333E-21 3.30507E-21 3.30571E-21 3.29598E-21 3.30555E-21 3.29908E-21 3.29303E-21 3.30171E-21 3.30145E-21 3.30194E-21
550.790 3.31091E-21 3.30365E-21 3.30558E-21 3.30642E-21 3.29634E-21 3.30585E-21 3.29952E-21 3.29347E-21 3.30189E-21 3.30181E-21 3.30230E-21
550.800 3.31100E-21 3.30403E-21 3.30582E-21 3.30712E-21 3.29667E-21 3.30629E-21 3.29994E-21 3.29386E-21 3.30205E-21 3.30213E-21 3.30272E-21
550.810 3.31100E-21 3.30447E-21 3.30582E-21 3.30783E-21 3.29696E-21 3.30684E-21 3.30031E-21 3.29418E-21 3.30222E-21 3.30244E-21 3.30316E-21
550.820 3.31096E-21 3.30497E-21 3.30562E-21 3.30853E-21 3.29720E-21 3.30743E-21 3.30063E-21 3.29446E-21 3.30244E-21 3.30273E-21 3.30361E-21
550.830 3.31094E-21 3.30548E-21 3.30531E-21 3.30913E-21 3.29739E-21 3.30801E-21 3.30092E-21 3.29473E-21 3.30271E-21 3.30301E-21 3.30405E-21
550.840 3.31098E-21 3.30598E-21 3.30500E-21 3.30965E-21 3.29755E-21 3.30852E-21 3.30119E-21 3.29504E-21 3.30304E-21 3.30327E-21 3.30448E-21
550.850 3.31112E-21 3.30641E-21 3.30479E-21 3.31018E-21 3.29770E-21 3.30893E-21 3.30147E-21 3.29542E-21 3.30341E-21 3.30352E-21 3.30491E-21
550.860 3.31137E-21 3.30673E-21 3.30475E-21 3.31070E-21 3.29786E-21 3.30923E-21 3.30178E-21 3.29590E-21 3.30378E-21 3.30373E-21 3.30534E-21
550.870 3.31172E-21 3.30692E-21 3.30491E-21 3.31114E-21 3.29806E-21 3.30944E-21 3.30213E-21 3.29646E-21 3.30414E-21 3.30391E-21 3.30578E-21
550.880 3.31214E-21 3.30700E-21 3.30529E-21 3.31127E-21 3.29833E-21 3.30959E-21 3.30253E-21 3.29710E-21 3.30447E-21 3.30404E-21 3.30622E-21
550.890 3.31261E-21 3.30698E-21 3.30584E-21 3.31139E-21 3.29866E-21 3.30973E-21 3.30296E-21 3.29776E-21 3.30475E-21 3.30414E-21 3.30666E-21
550.900 3.31310E-21 3.30695E-21 3.30651E-21 3.31152E-21 3.29906E-21 3.30990E-21 3.30341E-21 3.29839E-21 3.30499E-21 3.30423E-21 3.30709E-21
550.910 3.31356E-21 3.30696E-21 3.30722E-21 3.31165E-21 3.29950E-21 3.31013E-21 3.30385E-21 3.29894E-21 3.30520E-21 3.30433E-21 3.30749E-21
550.920 3.31400E-21 3.30709E-21 3.30793E-21 3.31168E-21 3.29997E-21 3.31042E-21 3.30427E-21 3.29937E-21 3.30540E-21 3.30447E-21 3.30786E-21
550.930 3.31440E-21 3.30737E-21 3.30860E-21 3.31169E-21 3.30042E-21 3.31078E-21 3.30464E-21 3.29966E-21 3.30561E-21 3.30469E-21 3.30818E-21
550.940 3.31477E-21 3.30782E-21 3.30921E-21 3.31169E-21 3.30084E-21 3.31119E-21 3.30497E-21 3.29981E-21 3.30585E-21 3.30501E-21 3.30847E-21
550.950 3.31513E-21 3.30841E-21 3.30977E-21 3.31170E-21 3.30120E-21 3.31160E-21 3.30524E-21 3.29986E-21 3.30613E-21 3.30542E-21 3.30872E-21
550.960 3.31549E-21 3.30910E-21 3.31030E-21 3.31180E-21 3.30151E-21 3.31199E-21 3.30546E-21 3.29984E-21 3.30647E-21 3.30591E-21 3.30897E-21
550.970 3.31585E-21 3.30982E-21 3.31081E-21 3.31199E-21 3.30175E-21 3.31235E-21 3.30565E-21 3.29980E-21 3.30685E-21 3.30644E-21 3.30921E-21
550.980 3.31621E-21 3.31049E-21 3.31132E-21 3.31219E-21 3.30195E-21 3.31265E-21 3.30583E-21 3.29981E-21 3.30729E-21 3.30696E-21 3.30945E-21
550.990 3.31657E-21 3.31108E-21 3.31181E-21 3.31238E-21 3.30213E-21 3.31292E-21 3.30601E-21 3.29989E-21 3.30776E-21 3.30743E-21 3.30971E-21
551.000 3.31691E-21 3.31155E-21 3.31229E-21 3.31258E-21 3.30231E-21 3.31315E-21 3.30620E-21 3.30007E-21 3.30824E-21 3.30779E-21 3.30996E-21
551.010 3.31722E-21 3.31190E-21 3.31272E-21 3.31283E-21 3.30250E-21 3.31337E-21 3.30641E-21 3.30036E-21 3.30872E-21 3.30804E-21 3.31021E-21
551.020 3.31750E-21 3.31215E-21 3.31310E-21 3.31308E-21 3.30271E-21 3.31360E-21 3.30664E-21 3.30074E-21 3.30918E-21 3.30819E-21 3.31043E-21
551.030 3.31775E-21 3.31233E-21 3.31340E-21 3.31333E-21 3.30294E-21 3.31386E-21 3.30691E-21 3.30118E-21 3.30962E-21 3.30827E-21 3.31062E-21
551.040 3.31798E-21 3.31249E-21 3.31365E-21 3.31358E-21 3.30320E-21 3.31416E-21 3.30721E-21 3.30165E-21 3.31001E-21 3.30834E-21 3.31077E-21
551.050 3.31821E-21 3.31264E-21 3.31384E-21 3.31389E-21 3.30346E-21 3.31449E-21 3.30753E-21 3.30211E-21 3.31036E-21 3.30847E-21 3.31091E-21
551.060 3.31844E-21 3.31281E-21 3.31401E-21 3.31424E-21 3.30373E-21 3.31484E-21 3.30787E-21 3.30254E-21 3.31067E-21 3.30873E-21 3.31104E-21
551.070 3.31868E-21 3.31300E-21 3.31418E-21 3.31458E-21 3.30399E-21 3.31520E-21 3.30821E-21 3.30291E-21 3.31095E-21 3.30913E-21 3.31121E-21
551.080 3.31894E-21 3.31321E-21 3.31438E-21 3.31493E-21 3.30424E-21 3.31555E-21 3.30856E-21 3.30321E-21 3.31120E-21 3.30970E-21 3.31142E-21
551.090 3.31922E-21 3.31343E-21 3.31462E-21 3.31527E-21 3.30449E-21 3.31590E-21 3.30889E-21 3.30344E-21 3.31143E-21 3.31041E-21 3.31172E-21
551.100 3.31951E-21 3.31368E-21 3.31491E-21 3.31559E-21 3.30475E-21 3.31623E-21 3.30919E-21 3.30363E-21 3.31166E-21 3.31121E-21 3.31209E-21
551.110 3.31982E-21 3.31397E-21 3.31525E-21 3.31590E-21 3.30502E-21 3.31654E-21 3.30948E-21 3.30378E-21 3.31187E-21 3.31202E-21 3.31254E-21
551.120 3.32016E-21 3.31429E-21 3.31563E-21 3.31622E-21 3.30533E-21 3.31686E-21 3.30974E-21 3.30393E-21 3.31209E-21 3.31277E-21 3.31304E-21
551.130 3.32053E-21 3.31468E-21 3.31602E-21 3.31654E-21 3.30568E-21 3.31719E-21 3.31000E-21 3.30411E-21 3.31231E-21 3.31341E-21 3.31355E-21
551.140 3.32095E-21 3.31513E-21 3.31643E-21 3.31693E-21 3.30607E-21 3.31754E-21 3.31027E-21 3.30432E-21 3.31254E-21 3.31389E-21 3.31405E-21
551.150 3.32145E-21 3.31563E-21 3.31682E-21 3.31733E-21 3.30653E-21 3.31790E-21 3.31056E-21 3.30458E-21 3.31279E-21 3.31420E-21 3.31450E-21
551.160 3.32204E-21 3.31617E-21 3.31720E-21 3.31772E-21 3.30703E-21 3.31828E-21 3.31090E-21 3.30490E-21 3.31307E-21 3.31438E-21 3.31488E-21
551.170 3.32272E-21 3.31670E-21 3.31756E-21 3.31812E-21 3.30758E-21 3.31864E-21 3.31128E-21 3.30527E-21 3.31338E-21 3.31446E-21 3.31519E-21
551.180 3.32348E-21 3.31719E-21 3.31788E-21 3.31853E-21 3.30817E-21 3.31896E-21 3.31172E-21 3.30568E-21 3.31373E-21 3.31450E-21 3.31544E-21
551.190 3.32429E-21 3.31760E-21 3.31816E-21 3.31896E-21 3.30878E-21 3.31922E-21 3.31220E-21 3.30611E-21 3.31414E-21 3.31457E-21 3.31567E-21
551.200 3.32509E-21 3.31792E-21 3.31840E-21 3.31939E-21 3.30939E-21 3.31940E-21 3.31271E-21 3.30654E-21 3.31459E-21 3.31470E-21 3.31588E-21
551.210 3.32583E-21 3.31813E-21 3.31860E-21 3.31981E-21 3.30998E-21 3.31949E-21 3.31321E-21 3.30697E-21 3.31508E-21 3.31492E-21 3.31611E-21
551.220 3.32645E-21 3.31827E-21 3.31878E-21 3.32024E-21 3.31053E-21 3.31951E-21 3.31369E-21 3.30738E-21 3.31557E-21 3.31524E-21 3.31638E-21
551.230 3.32693E-21 3.31837E-21 3.31895E-21 3.32065E-21 3.31104E-21 3.31948E-21 3.31413E-21 3.30778E-21 3.31605E-21 3.31563E-21 3.31668E-21
551.240 3.32723E-21 3.31846E-21 3.31916E-21 3.32107E-21 3.31149E-21 3.31944E-21 3.31450E-21 3.30818E-21 3.31648E-21 3.31606E-21 3.31700E-21
551.250 3.32739E-21 3.31859E-21 3.31942E-21 3.32148E-21 3.31188E-21 3.31944E-21 3.31481E-21 3.30857E-21 3.31683E-21 3.31646E-21 3.31734E-21
551.260 3.32742E-21 3.31877E-21 3.31975E-21 3.32190E-21 3.31222E-21 3.31950E-21 3.31506E-21 3.30898E-21 3.31707E-21 3.31679E-21 3.31766E-21
551.270 3.32739E-21 3.31902E-21 3.32017E-21 3.32233E-21 3.31254E-21 3.31967E-21 3.31527E-21 3.30941E-21 3.31722E-21 3.31700E-21 3.31796E-21
551.280 3.32735E-21 3.31932E-21 3.32065E-21 3.32276E-21 3.31287E-21 3.31995E-21 3.31546E-21 3.30985E-21 3.31728E-21 3.31707E-21 3.31823E-21
551.290 3.32737E-21 3.31966E-21 3.32116E-21 3.32320E-21 3.31322E-21 3.32032E-21 3.31565E-21 3.31030E-21 3.31729E-21 3.31699E-21 3.31846E-21
551.300 3.32748E-21 3.32001E-21 3.32166E-21 3.32364E-21 3.31363E-21 3.32078E-21 3.31585E-21 3.31075E-21 3.31729E-21 3.31678E-21 3.31867E-21
551.310 3.32770E-21 3.32036E-21 3.32209E-21 3.32408E-21 3.31410E-21 3.32128E-21 3.31608E-21 3.31117E-21 3.31735E-21 3.31649E-21 3.31888E-21
551.320 3.32804E-21 3.32071E-21 3.32242E-21 3.32453E-21 3.31463E-21 3.32180E-21 3.31634E-21 3.31156E-21 3.31750E-21 3.31619E-21 3.31911E-21
551.330 3.32846E-21 3.32106E-21 3.32261E-21 3.32498E-21 3.31520E-21 3.32234E-21 3.31664E-21 3.31191E-21 3.31779E-21 3.31594E-21 3.31937E-21
551.340 3.32893E-21 3.32143E-21 3.32269E-21 3.32544E-21 3.31577E-21 3.32287E-21 3.31696E-21 3.31222E-21 3.31823E-21 3.31582E-21 3.31967E-21
551.350 3.32942E-21 3.32185E-21 3.32268E-21 3.32589E-21 3.31631E-21 3.32341E-21 3.31729E-21 3.31248E-21 3.31880E-21 3.31588E-21 3.32001E-21
551.360 3.32986E-21 3.32231E-21 3.32264E-21 3.32628E-21 3.31678E-21 3.32397E-21 3.31763E-21 3.31273E-21 3.31946E-21 3.31616E-21 3.32039E-21
551.370 3.33024E-21 3.32282E-21 3.32265E-21 3.32667E-21 3.31714E-21 3.32455E-21 3.31796E-21 3.31298E-21 3.32014E-21 3.31666E-21 3.32081E-21
551.380 3.33052E-21 3.32336E-21 3.32276E-21 3.32706E-21 3.31739E-21 3.32517E-21 3.31827E-21 3.31324E-21 3.32079E-21 3.31735E-21 3.32126E-21
551.390 3.33071E-21 3.32391E-21 3.32301E-21 3.32744E-21 3.31752E-21 3.32581E-21 3.31854E-21 3.31352E-21 3.32132E-21 3.31817E-21 3.32171E-21
551.400 3.33080E-21 3.32443E-21 3.32338E-21 3.32775E-21 3.31755E-21 3.32644E-21 3.31876E-21 3.31384E-21 3.32170E-21 3.31904E-21 3.32218E-21
551.410 3.33083E-21 3.32489E-21 3.32384E-21 3.32798E-21 3.31752E-21 3.32705E-21 3.31892E-21 3.31416E-21 3.32189E-21 3.31989E-21 3.32264E-21
551.420 3.33085E-21 3.32527E-21 3.32433E-21 3.32821E-21 3.31748E-21 3.32760E-21 3.31904E-21 3.31447E-21 3.32192E-21 3.32065E-21 3.32310E-21
551.430 3.33089E-21 3.32558E-21 3.32477E-21 3.32844E-21 3.31745E-21 3.32807E-21 3.31913E-21 3.31473E-21 3.32183E-21 3.32129E-21 3.32353E-21
551.440 3.33102E-21 3.32583E-21 3.32510E-21 3.32866E-21 3.31748E-21 3.32847E-21 3.31921E-21 3.31494E-21 3.32169E-21 3.32180E-21 3.32394E-21
551.450 3.33129E-21 3.32605E-21 3.32528E-21 3.32878E-21 3.31759E-21 3.32880E-21 3.31932E-21 3.31506E-21 3.32158E-21 3.32220E-21 3.32430E-21
551.460 3.33174E-21 3.32627E-21 3.32530E-21 3.32891E-21 3.31778E-21 3.32909E-21 3.31950E-21 3.31511E-21 3.32157E-21 3.32255E-21 3.32461E-21
551.470 3.33237E-21 3.32651E-21 3.32519E-21 3.32903E-21 3.31804E-21 3.32938E-21 3.31976E-21 3.31511E-21 3.32173E-21 3.32289E-21 3.32486E-21
551.480 3.33318E-21 3.32679E-21 3.32503E-21 3.32915E-21 3.31837E-21 3.32971E-21 3.32014E-21 3.31509E-21 3.32207E-21 3.32330E-21 3.32507E-21
551.490 3.33410E-21 3.32710E-21 3.32487E-21 3.32927E-21 3.31874E-21 3.33010E-21 3.32064E-21 3.31512E-21 3.32259E-21 3.32379E-21 3.32524E-21
551.500 3.33507E-21 3.32745E-21 3.32480E-21 3.32939E-21 3.31914E-21 3.33053E-21 3.32124E-21 3.31525E-21 3.32324E-21 3.32438E-21 3.32542E-21
551.510 3.33600E-21 3.32781E-21 3.32487E-21 3.32951E-21 3.31954E-21 3.33100E-21 3.32191E-21 3.31552E-21 3.32395E-21 3.32503E-21 3.32561E-21
551.520 3.33677E-21 3.32816E-21 3.32508E-21 3.32963E-21 3.31994E-21 3.33147E-21 3.32260E-21 3.31595E-21 3.32464E-21 3.32569E-21 3.32587E-21
551.530 3.33732E-21 3.32849E-21 3.32543E-21 3.32982E-21 3.32033E-21 3.33190E-21 3.32327E-21 3.31656E-21 3.32525E-21 3.32629E-21 3.32620E-21
551.540 3.33759E-21 3.32881E-21 3.32588E-21 3.33015E-21 3.32070E-21 3.33225E-21 3.32387E-21 3.31730E-21 3.32573E-21 3.32676E-21 3.32662E-21
551.550 3.33759E-21 3.32911E-21 3.32639E-21 3.33049E-21 3.32106E-21 3.33252E-21 3.32438E-21 3.31814E-21 3.32606E-21 3.32704E-21 3.32712E-21
551.560 3.33735E-21 3.32942E-21 3.32691E-21 3.33082E-21 3.32141E-21 3.33273E-21 3.32479E-21 3.31900E-21 3.32626E-21 3.32712E-21 3.32765E-21
551.570 3.33696E-21 3.32974E-21 3.32742E-21 3.33116E-21 3.32176E-21 3.33290E-21 3.32509E-21 3.31983E-21 3.32639E-21 3.32701E-21 3.32818E-21
551.580 3.33654E-21 3.33009E-21 3.32790E-21 3.33167E-21 3.32211E-21 3.33307E-21 3.32532E-21 3.32056E-21 3.32651E-21 3.32675E-21 3.32867E-21
551.590 3.33617E-21 3.33046E-21 3.32836E-21 3.33220E-21 3.32247E-21 3.33331E-21 3.32550E-21 3.32115E-21 3.32669E-21 3.32641E-21 3.32907E-21
551.600 3.33597E-21 3.33084E-21 3.32881E-21 3.33272E-21 3.32283E-21 3.33363E-21 3.32566E-21 3.32158E-21 3.32697E-21 3.32605E-21 3.32937E-21
551.610 3.33595E-21 3.33122E-21 3.32928E-21 3.33325E-21 3.32321E-21 3.33404E-21 3.32583E-21 3.32185E-21 3.32738E-21 3.32576E-21 3.32955E-21
551.620 3.33614E-21 3.33157E-21 3.32976E-21 3.33369E-21 3.32360E-21 3.33451E-21 3.32602E-21 3.32200E-21 3.32791E-21 3.32557E-21 3.32965E-21
551.630 3.33647E-21 3.33188E-21 3.33027E-21 3.33405E-21 3.32401E-21 3.33501E-21 3.32623E-21 3.32207E-21 3.32852E-21 3.32552E-21 3.32969E-21
551.640 3.33688E-21 3.33215E-21 3.33078E-21 3.33441E-21 3.32443E-21 3.33546E-21 3.32647E-21 3.32208E-21 3.32913E-21 3.32562E-21 3.32973E-21
551.650 3.33726E-21 3.33238E-21 3.33128E-21 3.33477E-21 3.32487E-21 3.33581E-21 3.32672E-21 3.32209E-21 3.32970E-21 3.32585E-21 3.32982E-21
551.660 3.33756E-21 3.33259E-21 3.33174E-21 3.33510E-21 3.32531E-21 3.33602E-21 3.32698E-21 3.32212E-21 3.33016E-21 3.32619E-21 3.32999E-21
551.670 3.33773E-21 3.33281E-21 3.33215E-21 3.33527E-21 3.32576E-21 3.33607E-21 3.32723E-21 3.32220E-21 3.33048E-21 3.32664E-21 3.33025E-21
551.680 3.33777E-21 3.33305E-21 3.33252E-21 3.33543E-21 3.32621E-21 3.33598E-21 3.32748E-21 3.32232E-21 3.33066E-21 3.32718E-21 3.33059E-21
551.690 3.33772E-21 3.33333E-21 3.33286E-21 3.33559E-21 3.32665E-21 3.33579E-21 3.32774E-21 3.32249E-21 3.33072E-21 3.32781E-21 3.33099E-21
551.700 3.33766E-21 3.33367E-21 3.33319E-21 3.33575E-21 3.32708E-21 3.33556E-21 3.32801E-21 3.32272E-21 3.33071E-21 3.32852E-21 3.33142E-21
551.710 3.33768E-21 3.33405E-21 3.33354E-21 3.33610E-21 3.32751E-21 3.33537E-21 3.32832E-21 3.32299E-21 3.33071E-21 3.32930E-21 3.33183E-21
551.720 3.33786E-21 3.33446E-21 3.33393E-21 3.33651E-21 3.32794E-21 3.33525E-21 3.32865E-21 3.32330E-21 3.33076E-21 3.33015E-21 3.33219E-21
551.730 3.33826E-21 3.33486E-21 3.33436E-21 3.33692E-21 3.32836E-21 3.33527E-21 3.32904E-21 3.32366E-21 3.33091E-21 3.33102E-21 3.33250E-21
551.740 3.33888E-21 3.33525E-21 3.33482E-21 3.33733E-21 3.32876E-21 3.33542E-21 3.32946E-21 3.32406E-21 3.33119E-21 3.33188E-21 3.33276E-21
551.750 3.33969E-21 3.33558E-21 3.33530E-21 3.33781E-21 3.32916E-21 3.33572E-21 3.32991E-21 3.32450E-21 3.33160E-21 3.33266E-21 3.33298E-21
551.760 3.34062E-21 3.33585E-21 3.33575E-21 3.33843E-21 3.32953E-21 3.33612E-21 3.33039E-21 3.32496E-21 3.33211E-21 3.33333E-21 3.33321E-21
551.770 3.34157E-21 3.33606E-21 3.33617E-21 3.33904E-21 3.32987E-21 3.33662E-21 3.33089E-21 3.32543E-21 3.33269E-21 3.33382E-21 3.33347E-21
551.780 3.34245E-21 3.33622E-21 3.33655E-21 3.33966E-21 3.33017E-21 3.33716E-21 3.33138E-21 3.32589E-21 3.33327E-21 3.33414E-21 3.33379E-21
551.790 3.34317E-21 3.33634E-21 3.33689E-21 3.34027E-21 3.33042E-21 3.33773E-21 3.33186E-21 3.32632E-21 3.33382E-21 3.33426E-21 3.33417E-21
551.800 3.34367E-21 3.33644E-21 3.33721E-21 3.34068E-21 3.33063E-21 3.33830E-21 3.33230E-21 3.32671E-21 3.33430E-21 3.33423E-21 3.33460E-21
551.810 3.34394E-21 3.33653E-21 3.33754E-21 3.34107E-21 3.33078E-21 3.33885E-21 3.33271E-21 3.32705E-21 3.33467E-21 3.33409E-21 3.33506E-21
551.820 3.34400E-21 3.33663E-21 3.33791E-21 3.34146E-21 3.33091E-21 3.33938E-21 3.33307E-21 3.32735E-21 3.33494E-21 3.33391E-21 3.33551E-21
551.830 3.34389E-21 3.33676E-21 3.33833E-21 3.34185E-21 3.33100E-21 3.33987E-21 3.33336E-21 3.32761E-21 3.33511E-21 3.33374E-21 3.33592E-21
551.840 3.34368E-21 3.33693E-21 3.33878E-21 3.34203E-21 3.33109E-21 3.34031E-21 3.33359E-21 3.32786E-21 3.33520E-21 3.33363E-21 3.33626E-21
551.850 3.34346E-21 3.33714E-21 3.33925E-21 3.34200E-21 3.33119E-21 3.34069E-21 3.33377E-21 3.32810E-21 3.33524E-21 3.33362E-21 3.33653E-21
551.860 3.34331E-21 3.33741E-21 3.33970E-21 3.34196E-21 3.33132E-21 3.34102E-21 3.33389E-21 3.32837E-21 3.33528E-21 3.33370E-21 3.33674E-21
551.870 3.34331E-21 3.33774E-21 3.34007E-21 3.34193E-21 3.33149E-21 3.34129E-21 3.33399E-21 3.32867E-21 3.33536E-21 3.33387E-21 3.33693E-21
551.880 3.34351E-21 3.33813E-21 3.34035E-21 3.34192E-21 3.33172E-21 3.34150E-21 3.33409E-21 3.32900E-21 3.33552E-21 3.33409E-21 3.33713E-21
551.890 3.34395E-21 3.33857E-21 3.34051E-21 3.34210E-21 3.33200E-21 3.34168E-21 3.33422E-21 3.32935E-21 3.33579E-21 3.33432E-21 3.33739E-21
551.900 3.34464E-21 3.33905E-21 3.34056E-21 3.34229E-21 3.33235E-21 3.34184E-21 3.33440E-21 3.32971E-21 3.33620E-21 3.33455E-21 3.33775E-21
551.910 3.34556E-21 3.33956E-21 3.34053E-21 3.34247E-21 3.33274E-21 3.34199E-21 3.33465E-21 3.33008E-21 3.33675E-21 3.33473E-21 3.33821E-21
551.920 3.34667E-21 3.34006E-21 3.34047E-21 3.34266E-21 3.33317E-21 3.34216E-21 3.33497E-21 3.33042E-21 3.33741E-21 3.33487E-21 3.33878E-21
551.930 3.34789E-21 3.34054E-21 3.34043E-21 3.34318E-21 3.33362E-21 3.34236E-21 3.33537E-21 3.33074E-21 3.33815E-21 3.33500E-21 3.33941E-21
551.940 3.34914E-21 3.34096E-21 3.34046E-21 3.34386E-21 3.33405E-21 3.34259E-21 3.33584E-21 3.33104E-21 3.33891E-21 3.33513E-21 3.34008E-21
551.950 3.35031E-21 3.34132E-21 3.34061E-21 3.34453E-21 3.33446E-21 3.34287E-21 3.33634E-21 3.33131E-21 3.33962E-21 3.33532E-21 3.34073E-21
551.960 3.35130E-21 3.34163E-21 3.34087E-21 3.34520E-21 3.33484E-21 3.34321E-21 3.33687E-21 3.33157E-21 3.34023E-21 3.33562E-21 3.34131E-21
551.970 3.35206E-21 3.34189E-21 3.34127E-21 3.34586E-21 3.33516E-21 3.34362E-21 3.33738E-21 3.33182E-21 3.34068E-21 3.33608E-21 3.34178E-21
551.980 3.35253E-21 3.34213E-21 3.34178E-21 3.34645E-21 3.33546E-21 3.34411E-21 3.33788E-21 3.33209E-21 3.34097E-21 3.33673E-21 3.34214E-21
551.990 3.35270E-21 3.34238E-21 3.34238E-21 3.34705E-21 3.33573E-21 3.34470E-21 3.33836E-21 3.33238E-21 3.34109E-21 3.33757E-21 3.34237E-21
552.000 3.35262E-21 3.34268E-21 3.34305E-21 3.34765E-21 3.33602E-21 3.34538E-21 3.33881E-21 3.33271E-21 3.34110E-21 3.33859E-21 3.34252E-21
552.010 3.35236E-21 3.34303E-21 3.34376E-21 3.34825E-21 3.33635E-21 3.34616E-21 3.33924E-21 3.33307E-21 3.34104E-21 3.33972E-21 3.34260E-21
552.020 3.35201E-21 3.34342E-21 3.34449E-21 3.34832E-21 3.33675E-21 3.34699E-21 3.33965E-21 3.33347E-21 3.34101E-21 3.34087E-21 3.34266E-21
552.030 3.35167E-21 3.34386E-21 3.34523E-21 3.34833E-21 3.33724E-21 3.34784E-21 3.34007E-21 3.33391E-21 3.34107E-21 3.34196E-21 3.34273E-21
552.040 3.35144E-21 3.34428E-21 3.34595E-21 3.34833E-21 3.33782E-21 3.34865E-21 3.34047E-21 3.33439E-21 3.34127E-21 3.34286E-21 3.34286E-21
552.050 3.35138E-21 3.34467E-21 3.34662E-21 3.34833E-21 3.33847E-21 3.34935E-21 3.34088E-21 3.33489E-21 3.34165E-21 3.34349E-21 3.34306E-21
552.060 3.35152E-21 3.34498E-21 3.34721E-21 3.34830E-21 3.33915E-21 3.34988E-21 3.34128E-21 3.33542E-21 3.34218E-21 3.34381E-21 3.34332E-21
552.070 3.35186E-21 3.34519E-21 3.34767E-21 3.34823E-21 3.33983E-21 3.35021E-21 3.34167E-21 3.33594E-21 3.34285E-21 3.34381E-21 3.34366E-21
552.080 3.35236E-21 3.34530E-21 3.34797E-21 3.34817E-21 3.34045E-21 3.35033E-21 3.34205E-21 3.33645E-21 3.34358E-21 3.34355E-21 3.34405E-21
552.090 3.35297E-21 3.34534E-21 3.34807E-21 3.34810E-21 3.34096E-21 3.35027E-21 3.34240E-21 3.33693E-21 3.34431E-21 3.34313E-21 3.34448E-21
552.100 3.35361E-21 3.34536E-21 3.34798E-21 3.34807E-21 3.34133E-21 3.35010E-21 3.34273E-21 3.33735E-21 3.34497E-21 3.34269E-21 3.34494E-21
552.110 3.35422E-21 3.34541E-21 3.34770E-21 3.34862E-21 3.34155E-21 3.34990E-21 3.34303E-21 3.33772E-21 3.34551E-21 3.34238E-21 3.34541E-21
552.120 3.35476E-21 3.34556E-21 3.34730E-21 3.34917E-21 3.34163E-21 3.34975E-21 3.34332E-21 3.33803E-21 3.34592E-21 3.34233E-21 3.34589E-21
