502,0.06,0.03,0.93
504,0.06,0.03,0.93
506,0.06,0.03,1.08
508,0.07,0.03,1.17
510,0.07,0.03,1.17
512,0.06,0.03,0.93
514,0.06,0.03,1.08
516,0.06,0.03,1.08
518,0.06,0.03,1.08
520,0.07,0.03,1.00
522,0.07,0.03,1.17
525,0.06,0.03,0.93
527,0.06,0.03,1.00
529,0.06,0.03,1.08
531,0.06,0.03,1.08
533,0.06,0.03,0.86
535,0.06,0.03,1.08
537,0.06,0.03,1.00
539,0.06,0.03,1.08
541,0.06,0.03,1.08
543,0.06,0.03,1.08
545,0.06,0.03,1.00
547,0.06,0.03,1.00
549,0.06,0.03,1.00
551,0.06,0.03,1.08
553,0.06,0.02,1.20
555,0.06,0.03,1.08
557,0.06,0.03,1.08
559,0.06,0.03,1.08
561,0.06,0.03,1.00
563,0.06,0.03,1.00
565,0.06,0.03,1.00
567,0.06,0.02,1.30
569,0.06,0.03,1.08
571,0.06,0.03,1.00
573,0.06,0.03,1.00
575,0.06,0.03,1.08
577,0.06,0.03,1.08
579,0.06,0.03,1.08
581,0.06,0.03,1.08
583,0.06,0.03,1.00
585,0.06,0.03,0.86
587,0.06,0.03,1.00
589,0.06,0.03,1.00
592,0.06,0.03,1.08
594,0.06,0.03,1.00
596,0.06,0.03,1.00
598,0.06,0.03,1.00
600,0.06,0.03,1.08
602,0.06,0.03,1.08
604,0.06,0.03,1.08
606,0.06,0.02,1.20
608,0.06,0.03,1.08
610,0.06,0.03,1.00
612,0.06,0.03,1.08
614,0.06,0.03,1.08
616,0.06,0.03,1.08
618,0.06,0.03,0.93
620,0.06,0.03,0.86
622,0.06,0.03,1.00
624,0.06,0.03,1.08
626,0.06,0.03,0.93
628,0.06,0.03,0.86
630,0.06,0.03,1.08
632,0.06,0.03,1.08
634,0.06,0.03,0.93
636,0.06,0.03,1.08
638,0.06,0.03,1.08
640,0.06,0.03,1.00
642,0.06,0.03,1.08
644,0.06,0.03,1.08
646,0.06,0.03,1.08
648,0.06,0.03,1.08
650,0.06,0.03,1.08
652,0.06,0.03,1.08
654,0.06,0.03,1.08
657,0.06,0.03,1.08
659,0.06,0.03,1.08
661,0.06,0.03,0.93
663,0.07,0.03,1.17
665,0.06,0.03,1.00
667,0.06,0.03,0.93
669,0.06,0.03,1.08
671,0.06,0.03,1.08
673,0.06,0.03,0.93
675,0.06,0.03,0.93
677,0.06,0.03,0.93
679,0.06,0.03,1.08
681,0.06,0.03,1.08
683,0.06,0.03,0.93
685,0.07,0.03,1.17
687,0.06,0.03,1.08
689,0.06,0.03,1.08
691,0.06,0.03,0.93
693,0.07,0.03,1.17
695,0.06,0.03,0.93
697,0.07,0.03,1.17
699,0.06,0.03,1.08
701,0.06,0.03,1.08
703,0.07,0.03,1.00
705,0.07,0.03,1.17
707,0.06,0.03,1.08
709,0.06,0.03,0.93
711,0.07,0.03,1.17
713,0.07,0.03,1.00
715,0.06,0.03,1.08
717,0.07,0.03,1.00
719,0.06,0.03,0.93
721,0.06,0.03,0.93
724,0.07,0.03,1.00
726,0.07,0.03,1.17
728,0.07,0.03,1.17
730,0.07,0.03,1.17
732,0.06,0.03,0.93
